Time,Gyro_X, Gyro_Y, Gyro_Z,Accel_X, Accel_Y, Accel_Z,Comp_X, Comp_Y, Comp_Z
   9008,    30,    -1,    46,   -124,  2580, 16724,  -124,  2580, 16724
   9014,    17,    25,    45,   -100,  2548, 16736,  -100,  2548, 16736
   9030,    -8,   121,    49,    -64,  2672, 16572,   -64,  2672, 16572
   9039,   -14,   142,    47,    116,  2680, 16488,   116,  2680, 16488
   9055,   -91,   215,    43,     72,  2728, 16100,    72,  2728, 16100
   9064,  -107,   233,    41,     80,  2704, 15872,    80,  2704, 15872
   9067,  -115,   245,    41,     80,  2704, 15872,    80,  2704, 15872
   9079,  -119,   259,    38,      0,  2884, 15572,     0,  2884, 15572
   9086,  -119,   272,    33,    -88,  2972, 15476,   -88,  2972, 15476
   9096,  -112,   270,    25,    -40,  2912, 15148,   -40,  2912, 15148
   9115,   -81,   242,    15,    -80,  2804, 15028,   -80,  2804, 15028
   9118,   -81,   242,    15,    -60,  2880, 15032,   -60,  2880, 15032
   9130,   -23,   202,    12,    -16,  3076, 14812,   -16,  3076, 14812
   9138,   -15,   187,    12,     -8,  3064, 14776,    -8,  3064, 14776
   9161,   -10,   105,   -13,   -276,  3348, 14760,  -276,  3348, 14760
   9170,     7,    79,   -22,   -340,  3328, 14824,  -340,  3328, 14824
   9175,    15,    63,   -27,   -320,  3308, 14828,  -320,  3308, 14828
   9178,    15,    63,   -27,   -320,  3308, 14828,  -320,  3308, 14828
   9191,    31,    32,   -39,   -408,  3240, 14912,  -408,  3240, 14912
   9215,    -5,    10,   -42,   -656,  3328, 14880,  -656,  3328, 14880
   9219,    -5,    10,   -42,   -768,  3368, 14960,  -768,  3368, 14960
   9233,   -24,    -2,   -39,   -668,  3416, 14992,  -668,  3416, 14992
   9241,   -31,    -7,   -36,   -560,  3396, 14952,  -560,  3396, 14952
   9245,   -38,    -7,   -36,   -688,  3480, 15008,  -688,  3480, 15008
   9255,   -63,   -18,   -39,   -776,  3316, 15036,  -776,  3316, 15036
   9263,   -74,   -25,   -42,   -836,  3292, 15064,  -836,  3292, 15064
   9286,   -31,   -63,   -40,   -940,  3208, 15068,  -940,  3208, 15068
   9289,   -31,   -63,   -40,   -948,  3096, 15104,  -948,  3096, 15104
   9296,    -6,   -72,   -37,   -932,  3128, 15180,  -932,  3128, 15180
   9310,    -1,   -86,   -36,   -904,  3144, 15248,  -904,  3144, 15248
   9320,    -4,   -94,   -37,   -936,  3132, 15284,  -936,  3132, 15284
   9322,    -2,  -102,   -36,   -936,  3132, 15284,  -936,  3132, 15284
   9332,    13,  -111,   -35,   -848,  3068, 15460,  -848,  3068, 15460
   9358,    47,  -131,   -40,   -840,  3228, 15772,  -840,  3228, 15772
   9371,    44,  -128,   -50,   -740,  3196, 15792,  -740,  3196, 15792
   9374,    44,  -128,   -50,   -724,  3160, 15884,  -724,  3160, 15884
   9390,    48,  -112,   -56,   -700,  3096, 15868,  -700,  3096, 15868
   9392,    47,  -105,   -59,   -700,  3096, 15868,  -700,  3096, 15868
   9401,    47,   -94,   -55,   -644,  3032, 15908,  -644,  3032, 15908
   9407,    46,   -89,   -57,   -588,  3064, 15848,  -588,  3064, 15848
   9416,    35,   -78,   -53,   -540,  3016, 15936,  -540,  3016, 15936
   9426,    18,   -64,   -45,   -508,  3060, 15996,  -508,  3060, 15996
   9436,     0,   -48,   -37,   -548,  3112, 16040,  -548,  3112, 16040
   9448,   -18,   -25,   -36,   -592,  3196, 16096,  -592,  3196, 16096
   9458,   -30,    -3,   -38,   -720,  3332, 16092,  -720,  3332, 16092
   9473,   -53,    34,   -50,   -724,  3300, 16016,  -724,  3300, 16016
   9483,   -56,    54,   -53,   -752,  3228, 15976,  -752,  3228, 15976
   9491,   -61,    70,   -55,   -796,  3024, 15868,  -796,  3024, 15868
   9500,   -69,    74,   -54,   -868,  2856, 15724,  -868,  2856, 15724
   9505,   -71,    79,   -47,   -848,  2716, 15604,  -848,  2716, 15604
   9510,   -71,    79,   -47,   -988,  2872, 15568,  -988,  2872, 15568
   9527,   -29,    73,   -29,   -956,  2936, 15536,  -956,  2936, 15536
   9540,   -33,    73,   -27,   -924,  2616, 15508,  -924,  2616, 15508
   9556,   -48,    67,   -14,   -984,  2564, 15364,  -984,  2564, 15364
   9563,   -41,    61,    -5,   -912,  2448, 15384,  -912,  2448, 15384
   9570,   -32,    62,     3,   -932,  2416, 15524,  -932,  2416, 15524
   9581,   -12,    52,    32,   -864,  2500, 15608,  -864,  2500, 15608
   9587,   -12,    53,    43,   -808,  2560, 15576,  -808,  2560, 15576
   9594,    -9,    57,    51,   -936,  2804, 15544,  -936,  2804, 15544
   9601,   -18,    58,    60,   -860,  2904, 15604,  -860,  2904, 15604
   9611,   -48,    63,    57,   -972,  3056, 15540,  -972,  3056, 15540
   9614,   -48,    63,    57,   -944,  3096, 15392,  -944,  3096, 15392
   9618,   -63,    66,    56,   -944,  3096, 15392,  -944,  3096, 15392
   9622,   -72,    64,    52,   -888,  2948, 15500,  -888,  2948, 15500
   9626,   -70,    62,    47,   -840,  2848, 15464,  -840,  2848, 15464
   9637,   -42,    55,    53,   -712,  2616, 15348,  -712,  2616, 15348
   9642,   -25,    53,    56,   -668,  2632, 15396,  -668,  2632, 15396
   9646,   -13,    52,    59,   -620,  2632, 15444,  -620,  2632, 15444
   9665,   -40,    51,    74,   -676,  2768, 15388,  -676,  2768, 15388
   9682,   -85,    46,    89,   -660,  2988, 15420,  -660,  2988, 15420
   9688,   -92,    46,    91,   -656,  3064, 15356,  -656,  3064, 15356
   9702,   -90,    45,    90,   -716,  3100, 15364,  -716,  3100, 15364
   9710,   -81,    43,    90,   -704,  3148, 15344,  -704,  3148, 15344
   9718,   -53,    35,    82,   -644,  3132, 15280,  -644,  3132, 15280
   9721,   -44,    34,    79,   -632,  3180, 15360,  -632,  3180, 15360
   9734,   -45,    25,    69,   -504,  3348, 15236,  -504,  3348, 15236
   9738,   -51,    19,    63,   -392,  3268, 15252,  -392,  3268, 15252
   9747,   -63,     1,    51,   -452,  3260, 15256,  -452,  3260, 15256
   9761,   -50,   -26,    33,   -412,  3148, 15264,  -412,  3148, 15264
   9778,   -43,   -49,    24,   -420,  2912, 15232,  -420,  2912, 15232
   9785,   -44,   -67,    27,   -408,  2856, 15448,  -408,  2856, 15448
   9804,    -6,   -90,    33,   -476,  3132, 15616,  -476,  3132, 15616
   9812,    26,   -96,    34,   -496,  3196, 15736,  -496,  3196, 15736
   9817,    41,   -95,    32,   -488,  3440, 15812,  -488,  3440, 15812
   9829,    41,   -89,    24,   -560,  3620, 15848,  -560,  3620, 15848
   9832,    38,   -83,    19,   -528,  3640, 15960,  -528,  3640, 15960
   9841,    32,   -70,     1,   -468,  3632, 16032,  -468,  3632, 16032
   9856,    34,   -47,   -23,   -372,  3456, 16132,  -372,  3456, 16132
   9858,    34,   -47,   -23,   -372,  3456, 16132,  -372,  3456, 16132
   9864,    34,   -38,   -27,   -384,  3376, 16108,  -384,  3376, 16108
