Time,Gyro_X, Gyro_Y, Gyro_Z,Accel_X, Accel_Y, Accel_Z,Comp_X, Comp_Y, Comp_Z
  10305,   153,   201,  -267,  -1252,   800, 15948, -1252,   800, 15948
  10320,   118,   233,  -265,  -1268,   748, 15752, -1268,   748, 15752
  10324,   112,   237,  -264,  -1252,   768, 15748, -1252,   768, 15748
  10333,   114,   231,  -264,  -1452,   768, 15412, -1452,   768, 15412
  10342,   124,   206,  -259,  -1356,   420, 15172, -1356,   420, 15172
  10355,   143,   171,  -246,  -1324,   368, 15124, -1324,   368, 15124
  10360,   153,   156,  -235,  -1196,   400, 15060, -1196,   400, 15060
  10365,   158,   145,  -224,  -1268,   300, 15080, -1268,   300, 15080
  10374,   158,   128,  -204,  -1360,   344, 15100, -1360,   344, 15100
  10377,   158,   128,  -204,  -1392,   348, 15076, -1392,   348, 15076
  10384,   128,   123,  -187,  -1432,   420, 14956, -1432,   420, 14956
  10393,    68,   115,  -174,  -1296,   336, 14800, -1296,   336, 14800
  10415,    21,    75,  -153,  -1468,  -192, 14500, -1468,  -192, 14500
  10431,    44,    18,  -151,  -1488,  -236, 14476, -1488,  -236, 14476
  10441,    84,   -17,  -144,  -1252,  -536, 14312, -1252,  -536, 14312
  10451,   122,   -49,  -132,   -748,  -604, 14480,  -748,  -604, 14480
  10463,    98,   -74,   -99,   -252,  -916, 14660,  -252,  -916, 14660
  10477,    14,   -70,   -72,    -52, -1036, 14880,   -52, -1036, 14880
  10483,   -93,   -63,   -55,    -72, -1112, 14920,   -72, -1112, 14920
  10489,  -133,   -58,   -53,   -304, -1160, 15068,  -304, -1160, 15068
  10497,  -154,   -54,   -49,   -512, -1156, 14968,  -512, -1156, 14968
  10516,  -122,   -60,   -30,     -8, -1280, 15316,    -8, -1280, 15316
  10523,   -86,   -67,     4,    508, -1460, 15492,   508, -1460, 15492
  10531,   -69,   -64,    29,    768, -1436, 15768,   768, -1436, 15768
  10542,   -53,   -45,    89,    936, -1416, 15888,   936, -1416, 15888
  10550,   -79,   -13,   154,    980, -1376, 15960,   980, -1376, 15960
  10564,  -142,    36,   244,   1232, -1268, 15928,  1232, -1268, 15928
  10569,  -158,    50,   271,   1392, -1144, 16028,  1392, -1144, 16028
  10583,  -204,    81,   350,   1496,  -692, 16108,  1496,  -692, 16108
  10593,  -193,   101,   396,   1300,  -320, 16388,  1300,  -320, 16388
  10602,  -174,   111,   414,   1092,    84, 16564,  1092,    84, 16564
  10609,  -124,   132,   433,    888,   224, 16588,   888,   224, 16588
  10612,   -93,   146,   438,    844,   440, 16504,   844,   440, 16504
  10615,   -93,   146,   438,    740,   624, 16496,   740,   624, 16496
  10629,   -15,   204,   428,    680,   920, 16576,   680,   920, 16576
  10645,   -21,   276,   389,    716,  1160, 16612,   716,  1160, 16612
  10656,   -66,   325,   356,    880,  1168, 16396,   880,  1168, 16396
  10667,  -103,   365,   324,    756,  1064, 16008,   756,  1064, 16008
  10678,  -100,   373,   254,    388,  1016, 15596,   388,  1016, 15596
  10691,   -63,   340,   193,     24,  1336, 15420,    24,  1336, 15420
  10708,    62,   237,    71,    -60,  1416, 15216,   -60,  1416, 15216
  10713,    91,   211,    41,   -176,  1420, 15176,  -176,  1420, 15176
  10719,   118,   184,     9,   -248,  1444, 14972,  -248,  1444, 14972
  10730,   138,   139,   -55,   -456,  1432, 14980,  -456,  1432, 14980
  10744,   120,    74,  -138,   -412,  1244, 14888,  -412,  1244, 14888
  10750,   111,    53,  -161,   -212,   920, 14804,  -212,   920, 14804
  10763,    66,     0,  -215,    -68,   592, 14888,   -68,   592, 14888
  10765,    66,     0,  -215,    -68,   592, 14888,   -68,   592, 14888
  10769,    47,   -15,  -225,     56,   400, 15072,    56,   400, 15072
  10774,    37,   -29,  -232,     40,   256, 15160,    40,   256, 15160
  10781,    35,   -43,  -235,    104,   156, 15208,   104,   156, 15208
  10792,    52,   -64,  -231,    140,    12, 15440,   140,    12, 15440
  10807,    56,   -76,  -201,     28,  -108, 15600,    28,  -108, 15600
  10813,    68,   -73,  -178,     20,  -208, 15536,    20,  -208, 15536
  10819,    72,   -70,  -164,     60,  -152, 15500,    60,  -152, 15500
  10838,    55,   -48,  -108,    316,  -408, 15292,   316,  -408, 15292
  10871,    21,   -65,   -25,     96,  -128, 15068,    96,  -128, 15068
  10880,    28,   -75,    -1,     40,    92, 15240,    40,    92, 15240
  10909,   -45,   -43,    28,     20,   460, 15576,    20,   460, 15576
  10917,   -69,   -19,    30,    168,   332, 15492,   168,   332, 15492
  10924,   -73,    -7,    32,    216,   436, 15460,   216,   436, 15460
  10932,   -73,     6,    33,    128,   460, 15524,   128,   460, 15524
  10939,   -62,    28,    35,    180,   404, 15488,   180,   404, 15488
  10949,   -49,    45,    32,    -36,   692, 15408,   -36,   692, 15408
  10973,   -66,    69,    13,    -96,   772, 15316,   -96,   772, 15316
  10978,   -73,    67,     9,    -60,   700, 15332,   -60,   700, 15332
  10989,   -83,    68,     0,     48,   576, 15280,    48,   576, 15280
  11012,  -133,    51,   -23,    -40,   480, 15392,   -40,   480, 15392
  11041,  -171,     2,   -69,    -80,   224, 15560,   -80,   224, 15560
  11043,  -161,    -5,   -74,    -64,   220, 15620,   -64,   220, 15620
  11048,  -145,    -8,   -78,    -84,    88, 15712,   -84,    88, 15712
  11057,  -127,   -16,   -80,    -64,   136, 15864,   -64,   136, 15864
  11062,   -97,   -24,   -85,   -136,   152, 15988,  -136,   152, 15988
  11069,   -93,   -29,   -85,     64,   112, 16004,    64,   112, 16004
  11078,   -88,   -31,   -83,    100,     0, 15976,   100,     0, 15976
  11080,   -88,   -31,   -83,    108,   -16, 16076,   108,   -16, 16076
  11098,   -78,   -16,   -72,    208,    84, 16064,   208,    84, 16064
  11107,   -83,    -8,   -66,    240,    84, 16232,   240,    84, 16232
  11121,  -107,    11,   -52,    264,   -76, 16120,   264,   -76, 16120
  11134,  -110,    27,   -41,    244,  -100, 16228,   244,  -100, 16228
  11137,  -110,    27,   -41,    160,   -40, 16284,   160,   -40, 16284
  11142,  -107,    30,   -37,    156,   -36, 16200,   156,   -36, 16200
  11148,   -88,    37,   -27,    256,   -32, 16120,   256,   -32, 16120
  11155,   -74,    39,   -22,    324,   -20, 16332,   324,   -20, 16332
  11171,   -21,    47,    -6,    320,   -96, 16212,   320,   -96, 16212
  11184,    -6,    55,     8,    492,   -28, 16132,   492,   -28, 16132
  11196,     4,    63,    16,    380,     8, 16224,   380,     8, 16224
  11208,   -11,    81,    18,    368,   192, 16220,   368,   192, 16220
  11216,   -18,    88,    17,    368,   192, 16220,   368,   192, 16220
  11221,   -20,    96,    14,    280,   260, 16176,   280,   260, 16176
  11227,   -14,   101,     9,    292,   328, 16036,   292,   328, 16036
  11241,    15,   119,    -2,    320,   380, 16012,   320,   380, 16012
  11245,    19,   120,    -7,    304,   388, 15800,   304,   388, 15800
  11249,    21,   120,   -12,    316,   328, 15820,   316,   328, 15820
  11254,    19,   120,   -21,    324,   364, 15704,   324,   364, 15704
  11260,    13,   121,   -28,    256,   392, 15640,   256,   392, 15640
  11264,     9,   117,   -35,    300,   388, 15488,   300,   388, 15488
  11269,     5,   115,   -40,    212,   300, 15452,   212,   300, 15452
  11275,     1,   111,   -47,    252,   392, 15400,   252,   392, 15400
  11279,    -5,   109,   -58,    120,   316, 15452,   120,   316, 15452
  11292,   -25,   100,   -77,    -68,   412, 15484,   -68,   412, 15484
  11304,   -84,    77,  -108,    -96,   264, 15328,   -96,   264, 15328
  11311,   -94,    68,  -117,    180,  -124, 15488,   180,  -124, 15488
  11323,   -79,    33,  -142,    208,  -128, 15520,   208,  -128, 15520
  11328,   -71,    22,  -148,    164,  -104, 15580,   164,  -104, 15580
