Time,Gyro_X, Gyro_Y, Gyro_Z,Accel_X, Accel_Y, Accel_Z,Comp_X, Comp_Y, Comp_Z
    217,   -49,   164,     2,    -76,   236, 16012,   -76,   236, 16012
    220,   -50,   167,     1,    -32,   284, 15816,   -32,   284, 15816
    226,   -54,   171,     0,    -84,   296, 15800,   -84,   296, 15800
    231,   -58,   171,    -4,   -124,   320, 15776,  -124,   320, 15776
    235,   -68,   173,    -6,   -128,   300, 15748,  -128,   300, 15748
    246,   -86,   170,    -4,   -152,   156, 15572,  -152,   156, 15572
    253,   -85,   170,    -8,   -152,   156, 15572,  -152,   156, 15572
    262,   -70,   160,   -11,    -64,   -48, 15464,   -64,   -48, 15464
    279,   -54,   138,   -19,   -144,   -84, 15636,  -144,   -84, 15636
    286,   -32,   120,   -28,   -120,  -176, 15568,  -120,  -176, 15568
    297,   -26,   100,   -35,   -232,  -148, 15548,  -232,  -148, 15548
    316,   -26,    62,   -45,   -228,  -160, 15572,  -228,  -160, 15572
    320,   -26,    55,   -45,   -280,  -168, 15648,  -280,  -168, 15648
    332,   -27,    40,   -43,   -228,  -256, 15804,  -228,  -256, 15804
    342,   -17,    29,   -41,   -264,  -280, 15752,  -264,  -280, 15752
    349,     1,    27,   -38,   -292,  -280, 15764,  -292,  -280, 15764
    363,    29,    22,   -29,   -296,  -172, 15772,  -296,  -172, 15772
    374,    14,    23,   -23,   -224,  -232, 15896,  -224,  -232, 15896
    380,    -9,    20,   -13,   -248,  -168, 15764,  -248,  -168, 15764
    383,    -9,    20,   -13,   -244,  -236, 15944,  -244,  -236, 15944
    387,   -19,    17,    -7,   -244,  -236, 15944,  -244,  -236, 15944
    391,   -28,    13,    -2,   -224,  -240, 15904,  -224,  -240, 15904
    399,   -35,    11,     2,   -164,  -320, 15888,  -164,  -320, 15888
    405,   -34,     7,     9,   -168,  -260, 15948,  -168,  -260, 15948
    422,   -27,    11,    14,   -228,   -80, 15988,  -228,   -80, 15988
    427,   -35,    15,    16,   -148,    40, 16000,  -148,    40, 16000
    431,   -51,    18,    15,   -248,     4, 15936,  -248,     4, 15936
    443,   -90,    34,    18,   -276,    12, 15872,  -276,    12, 15872
    458,  -123,    49,    21,   -336,  -192, 15840,  -336,  -192, 15840
    480,  -101,    47,    28,   -260,  -360, 15844,  -260,  -360, 15844
    492,   -52,    45,    26,   -304,  -264, 15856,  -304,  -264, 15856
    497,   -33,    46,    24,   -296,  -152, 15800,  -296,  -152, 15800
    504,   -15,    49,    22,   -340,   -48, 15880,  -340,   -48, 15880
    514,    13,    56,    13,   -448,    20, 15720,  -448,    20, 15720
    540,   -11,    80,     7,   -312,   -40, 15644,  -312,   -40, 15644
    544,   -11,    80,     7,   -280,   -56, 15632,  -280,   -56, 15632
    561,   -28,    98,    11,   -372,   -24, 15632,  -372,   -24, 15632
    573,   -21,   108,     5,   -476,    56, 15656,  -476,    56, 15656
    580,   -16,   113,    -4,   -440,   -40, 15532,  -440,   -40, 15532
    586,   -15,   111,    -6,   -424,  -112, 15460,  -424,  -112, 15460
    590,   -19,   110,    -9,   -432,  -140, 15444,  -432,  -140, 15444
    600,   -32,   106,   -12,   -412,  -156, 15464,  -412,  -156, 15464
    604,   -32,   106,   -12,   -440,   -80, 15492,  -440,   -80, 15492
    618,   -50,   107,   -17,   -508,   -60, 15652,  -508,   -60, 15652
    623,   -47,   103,   -19,   -544,  -232, 15436,  -544,  -232, 15436
    637,   -26,    92,   -27,   -504,  -352, 15372,  -504,  -352, 15372
    643,   -18,    84,   -24,   -592,  -236, 15364,  -592,  -236, 15364
    649,   -12,    79,   -23,   -544,  -232, 15288,  -544,  -232, 15288
    658,   -13,    61,   -18,   -600,   -88, 15332,  -600,   -88, 15332
    670,   -44,    48,   -12,   -600,   -48, 15508,  -600,   -48, 15508
    689,   -54,    46,    -9,   -608,   -64, 15576,  -608,   -64, 15576
    704,   -53,    44,   -10,   -600,  -120, 15464,  -600,  -120, 15464
    719,   -53,    33,    -9,   -620,   -64, 15596,  -620,   -64, 15596
    722,   -52,    27,   -11,   -600,   -40, 15548,  -600,   -40, 15548
    729,   -64,    25,   -11,   -580,    48, 15608,  -580,    48, 15608
    735,   -75,    25,   -16,   -644,    72, 15784,  -644,    72, 15784
    746,   -97,    27,   -18,   -624,    12, 15876,  -624,    12, 15876
    757,  -109,    31,   -24,   -644,  -192, 15976,  -644,  -192, 15976
    763,  -105,    35,   -27,   -644,  -192, 15976,  -644,  -192, 15976
    772,   -64,    38,   -36,   -732,  -240, 16012,  -732,  -240, 16012
    780,   -24,    38,   -40,   -776,  -288, 15964,  -776,  -288, 15964
    786,   -10,    37,   -42,   -792,  -288, 15940,  -792,  -288, 15940
    796,    12,    32,   -41,   -676,  -372, 15944,  -676,  -372, 15944
    802,    20,    26,   -39,   -608,  -356, 15732,  -608,  -356, 15732
    810,    26,    21,   -34,   -680,  -292, 15756,  -680,  -292, 15756
    819,    17,    15,   -26,   -588,  -328, 15896,  -588,  -328, 15896
    840,    -5,    15,   -12,   -728,  -236, 15856,  -728,  -236, 15856
    849,    -7,    15,    -9,   -632,  -324, 16020,  -632,  -324, 16020
    853,   -15,    18,    -7,   -680,  -252, 15852,  -680,  -252, 15852
    863,   -28,    21,    -7,   -664,  -300, 15924,  -664,  -300, 15924
    866,   -31,    23,    -7,   -652,  -356, 16036,  -652,  -356, 16036
    876,   -25,    24,    -8,   -716,  -384, 16096,  -716,  -384, 16096
    881,   -21,    26,    -7,   -584,  -388, 16028,  -584,  -388, 16028
    886,   -11,    29,    -7,   -584,  -380, 16028,  -584,  -380, 16028
    900,    25,    39,    -4,   -616,  -192, 16172,  -616,  -192, 16172
    910,    48,    52,    -3,   -576,  -256, 16124,  -576,  -256, 16124
    922,    56,    63,    -2,   -688,   -84, 15964,  -688,   -84, 15964
    929,    54,    69,     0,   -684,  -136, 16048,  -684,  -136, 16048
    939,    42,    80,     3,   -720,   -96, 15864,  -720,   -96, 15864
    948,    17,    87,     9,   -656,  -116, 15768,  -656,  -116, 15768
    955,   -11,    95,    16,   -732,  -152, 15756,  -732,  -152, 15756
    971,   -38,   101,    25,   -864,   -96, 15804,  -864,   -96, 15804
    978,   -45,   102,    25,   -864,   -96, 15804,  -864,   -96, 15804
    981,   -45,   104,    27,   -856,   -92, 15744,  -856,   -92, 15744
    989,   -44,   104,    26,   -756,  -160, 15772,  -756,  -160, 15772
    997,   -45,    98,    26,   -784,  -188, 15836,  -784,  -188, 15836
   1002,   -46,    96,    28,   -784,  -268, 15740,  -784,  -268, 15740
   1007,   -41,    96,    28,   -824,  -212, 15804,  -824,  -212, 15804
   1014,   -28,    91,    28,   -796,  -204, 15788,  -796,  -204, 15788
   1034,    -1,    89,    20,   -932,   -60, 15772,  -932,   -60, 15772
   1040,     0,    87,    12,   -788,  -168, 15664,  -788,  -168, 15664
   1051,     4,    86,     7,   -668,  -136, 15804,  -668,  -136, 15804
   1057,     6,    84,     4,   -636,  -184, 15808,  -636,  -184, 15808
   1068,     8,    83,     1,   -692,  -188, 15788,  -692,  -188, 15788
   1076,    12,    85,    -1,   -760,  -188, 15836,  -760,  -188, 15836
   1086,    17,    87,    -2,   -760,  -236, 15792,  -760,  -236, 15792
   1091,    17,    88,    -3,   -852,  -224, 15708,  -852,  -224, 15708
   1099,    17,    88,    -2,   -908,  -200, 15572,  -908,  -200, 15572
   1110,    -1,    91,     6,   -852,  -196, 15496,  -852,  -196, 15496
   1116,    -8,    87,    10,   -888,  -272, 15444,  -888,  -272, 15444
   1123,   -15,    84,    14,   -860,  -320, 15484,  -860,  -320, 15484
   1142,   -23,    66,    33,   -888,  -280, 15520,  -888,  -280, 15520
   1149,   -17,    60,    37,   -912,  -168, 15520,  -912,  -168, 15520
   1160,    -2,    44,    38,   -900,  -172, 15588,  -900,  -172, 15588
   1170,     2,    37,    37,   -960,    16, 15468,  -960,    16, 15468
   1197,    -8,    25,    29,   -820,     0, 15756,  -820,     0, 15756
   1201,   -12,    22,    27,   -724,   -12, 15692,  -724,   -12, 15692
   1206,   -14,    20,    26,   -748,   -88, 15744,  -748,   -88, 15744
   1212,    -9,    18,    24,   -788,   -64, 15748,  -788,   -64, 15748
   1218,    -1,    20,    22,   -724,  -112, 15876,  -724,  -112, 15876
   1224,    10,    21,    19,   -776,     4, 15860,  -776,     4, 15860
   1229,    19,    24,    15,   -788,    32, 15660,  -788,    32, 15660
   1251,    13,    45,    -2,   -824,    12, 15668,  -824,    12, 15668
   1261,   -14,    44,    -1,   -776,   -84, 15680,  -776,   -84, 15680
   1270,   -27,    43,     2,   -744,  -132, 15688,  -744,  -132, 15688
   1277,   -23,    47,     4,   -816,  -224, 15656,  -816,  -224, 15656
   1295,     3,    49,    11,   -828,  -116, 15512,  -828,  -116, 15512
   1298,     3,    49,    11,   -828,  -116, 15512,  -828,  -116, 15512
   1303,     3,    48,    12,   -856,   -96, 15496,  -856,   -96, 15496
   1313,   -13,    43,    17,   -848,   -56, 15492,  -848,   -56, 15492
   1319,   -26,    41,    20,   -848,    -8, 15620,  -848,    -8, 15620
   1322,   -42,    40,    21,   -848,    -8, 15620,  -848,    -8, 15620
   1336,   -81,    40,    22,   -840,   -28, 15672,  -840,   -28, 15672
   1341,   -78,    40,    21,   -824,  -128, 15732,  -824,  -128, 15732
   1352,   -61,    43,    12,   -900,  -108, 15772,  -900,  -108, 15772
   1360,   -38,    44,     9,   -908,     8, 15812,  -908,     8, 15812
   1365,   -26,    44,     9,   -812,  -132, 15724,  -812,  -132, 15724
   1378,    -2,    44,     4,   -864,   -96, 15644,  -864,   -96, 15644
   1382,     2,    43,     3,   -868,   -16, 15644,  -868,   -16, 15644
   1386,     5,    43,     3,   -940,   -48, 15596,  -940,   -48, 15596
   1396,     0,    41,     4,   -840,    28, 15472,  -840,    28, 15472
   1400,    -6,    39,     5,   -860,   -76, 15512,  -860,   -76, 15512
   1408,   -12,    35,     5,   -872,   -36, 15368,  -872,   -36, 15368
   1416,   -21,    32,     8,   -904,   -68, 15520,  -904,   -68, 15520
   1426,   -36,    29,    10,   -972,   -40, 15608,  -972,   -40, 15608
   1429,   -36,    29,    10,   -924,  -116, 15640,  -924,  -116, 15640
   1437,   -47,    27,    14,   -832,  -120, 15600,  -832,  -120, 15600
   1446,   -46,    28,    13,   -768,  -120, 15608,  -768,  -120, 15608
   1454,   -46,    27,    16,   -788,  -148, 15704,  -788,  -148, 15704
   1460,   -42,    25,    13,   -776,   -80, 15740,  -776,   -80, 15740
   1465,   -42,    25,    13,   -832,  -116, 15840,  -832,  -116, 15840
   1479,   -27,    26,    10,   -756,  -152, 15788,  -756,  -152, 15788
   1484,   -23,    25,     6,   -780,   -96, 15724,  -780,   -96, 15724
   1487,   -19,    27,     4,   -768,   -80, 15728,  -768,   -80, 15728
   1495,   -19,    29,     4,   -828,  -100, 15676,  -828,  -100, 15676
   1510,   -25,    28,     3,   -748,  -200, 15496,  -748,  -200, 15496
   1523,   -40,    21,     5,   -684,  -136, 15612,  -684,  -136, 15612
   1527,   -46,    17,     5,   -764,  -140, 15640,  -764,  -140, 15640
   1531,   -46,    15,     9,   -768,   -84, 15792,  -768,   -84, 15792
   1538,   -45,    12,     7,   -748,  -156, 15820,  -748,  -156, 15820
   1549,   -39,     8,     8,   -684,   -92, 15848,  -684,   -92, 15848
   1556,   -35,    10,     4,   -624,   -44, 15924,  -624,   -44, 15924
   1574,   -38,    19,    -4,   -784,   -16, 16120,  -784,   -16, 16120
   1580,   -43,    28,   -11,   -764,   -36, 16104,  -764,   -36, 16104
   1587,   -38,    33,   -14,   -688,  -116, 16056,  -688,  -116, 16056
   1597,   -18,    43,   -21,   -600,  -116, 15976,  -600,  -116, 15976
   1611,   -13,    52,   -22,   -716,  -152, 16004,  -716,  -152, 16004
   1619,   -16,    56,   -22,   -740,  -228, 15828,  -740,  -228, 15828
   1625,   -12,    59,   -22,   -736,  -220, 15848,  -736,  -220, 15848
   1634,    -9,    63,   -21,   -752,  -232, 15804,  -752,  -232, 15804
   1639,    -6,    64,   -22,   -820,  -168, 15880,  -820,  -168, 15880
   1656,   -17,    68,   -12,   -816,  -228, 15632,  -816,  -228, 15632
   1661,   -22,    68,   -11,   -884,  -184, 15764,  -884,  -184, 15764
   1668,   -23,    71,    -8,   -884,  -148, 15732,  -884,  -148, 15732
   1681,   -30,    68,    -4,   -916,  -156, 15692,  -916,  -156, 15692
   1688,   -30,    69,    -3,   -904,  -152, 15684,  -904,  -152, 15684
   1691,   -28,    67,    -1,   -860,  -136, 15644,  -860,  -136, 15644
   1702,   -31,    62,     5,   -956,  -120, 15744,  -956,  -120, 15744
   1710,   -37,    61,     4,  -1012,   -84, 15688, -1012,   -84, 15688
   1720,   -31,    63,     3,  -1024,   -28, 15648, -1024,   -28, 15648
   1730,   -25,    65,     0,  -1124,   -20, 15460, -1124,   -20, 15460
   1742,   -26,    64,    -1,  -1128,   -96, 15504, -1128,   -96, 15504
   1745,   -26,    63,    -1,  -1160,  -104, 15416, -1160,  -104, 15416
   1750,   -26,    63,    -1,  -1132,   -84, 15500, -1132,   -84, 15500
   1755,   -27,    61,    -2,  -1124,  -148, 15468, -1124,  -148, 15468
   1766,   -50,    50,     4,  -1080,   -80, 15592, -1080,   -80, 15592
   1774,   -55,    47,     5,  -1100,  -236, 15556, -1100,  -236, 15556
   1777,   -60,    42,     7,  -1044,  -252, 15584, -1044,  -252, 15584
   1797,   -41,    30,    10,  -1036,  -280, 15664, -1036,  -280, 15664
   1811,   -21,    30,     8,  -1100,   -72, 15668, -1100,   -72, 15668
   1824,   -29,    29,     4,   -988,   -44, 15704,  -988,   -44, 15704
   1831,   -41,    34,     1,   -960,   -40, 15712,  -960,   -40, 15712
   1836,   -46,    32,     1,   -980,  -112, 15712,  -980,  -112, 15712
   1843,   -49,    30,    -2,   -976,   -96, 15640,  -976,   -96, 15640
   1856,   -37,    29,    -6,   -940,  -248, 15688,  -940,  -248, 15688
   1859,   -37,    29,    -6,  -1016,  -144, 15764, -1016,  -144, 15764
   1862,   -27,    28,    -8,  -1016,  -144, 15764, -1016,  -144, 15764
   1872,   -12,    28,    -9,   -936,  -184, 15652,  -936,  -184, 15652
   1878,    -8,    28,   -10,   -932,   -84, 15556,  -932,   -84, 15556
   1881,    -6,    28,   -10,   -944,    -8, 15656,  -944,    -8, 15656
   1886,   -13,    27,    -7,   -936,   -20, 15644,  -936,   -20, 15644
   1900,   -53,    33,    -2,   -868,     8, 15620,  -868,     8, 15620
   1919,   -98,    41,    -3,   -880,   -24, 15884,  -880,   -24, 15884
   1925,   -95,    44,    -3,   -952,  -120, 15864,  -952,  -120, 15864
   1937,   -72,    49,    -7,   -924,  -120, 15796,  -924,  -120, 15796
   1945,   -63,    51,   -13,   -956,  -128, 15808,  -956,  -128, 15808
   1949,   -57,    50,   -16,   -956,   -72, 15832,  -956,   -72, 15832
   1956,   -45,    49,   -23,   -976,  -100, 15884,  -976,  -100, 15884
   1962,   -37,    47,   -26,  -1020,  -188, 15820, -1020,  -188, 15820
   1966,   -26,    48,   -29,   -952,  -212, 15896,  -952,  -212, 15896
   1971,   -18,    47,   -31,   -960,  -252, 15708,  -960,  -252, 15708
   1978,   -11,    48,   -31,  -1040,  -268, 15600, -1040,  -268, 15600
   1986,   -10,    46,   -31,  -1052,  -252, 15580, -1052,  -252, 15580
   1990,   -10,    46,   -31,  -1044,  -220, 15612, -1044,  -220, 15612
   2003,   -32,    43,   -26,  -1076,  -296, 15572, -1076,  -296, 15572
   2013,   -52,    38,   -21,  -1004,  -400, 15552, -1004,  -400, 15552
   2017,   -61,    34,   -18,   -952,  -352, 15604,  -952,  -352, 15604
   2023,   -68,    31,   -15,   -956,  -420, 15764,  -956,  -420, 15764
   2030,   -72,    28,   -14,   -976,  -432, 15772,  -976,  -432, 15772
   2035,   -64,    24,   -11,  -1004,  -460, 15860, -1004,  -460, 15860
   2041,   -54,    26,   -11,  -1028,  -440, 15904, -1028,  -440, 15904
   2045,   -54,    26,   -11,  -1044,  -404, 15904, -1044,  -404, 15904
   2052,   -31,    27,   -12,  -1048,  -408, 15952, -1048,  -408, 15952
   2057,   -23,    30,   -13,  -1068,  -436, 15924, -1068,  -436, 15924
   2066,   -18,    35,   -18,  -1096,  -464, 15832, -1096,  -464, 15832
   2069,   -18,    35,   -18,  -1096,  -464, 15832, -1096,  -464, 15832
   2072,   -16,    36,   -17,  -1040,  -528, 15812, -1040,  -528, 15812
   2077,   -14,    38,   -15,   -996,  -516, 15716,  -996,  -516, 15716
   2086,   -15,    37,    -9,  -1024,  -528, 15744, -1024,  -528, 15744
   2099,   -12,    38,    -4,  -1076,  -464, 15680, -1076,  -464, 15680
   2109,   -14,    35,     2,  -1028,  -416, 15652, -1028,  -416, 15652
   2118,   -22,    31,     9,   -976,  -392, 15744,  -976,  -392, 15744
   2126,   -28,    29,    12,  -1032,  -392, 15676, -1032,  -392, 15676
   2131,   -26,    27,    15,  -1020,  -440, 15752, -1020,  -440, 15752
   2151,    -4,    22,    20,  -1100,  -348, 15760, -1100,  -348, 15760
   2154,    -4,    22,    20,  -1100,  -348, 15760, -1100,  -348, 15760
   2166,    -9,    22,    18,   -928,  -188, 15832,  -928,  -188, 15832
   2175,   -17,    23,    15,   -964,  -240, 15920,  -964,  -240, 15920
   2178,   -17,    23,    15,   -964,  -240, 15920,  -964,  -240, 15920
   2181,   -15,    25,    14,   -908,  -312, 15900,  -908,  -312, 15900
   2188,   -15,    26,    14,   -932,  -188, 15796,  -932,  -188, 15796
   2192,   -19,    26,    12,   -992,  -152, 15856,  -992,  -152, 15856
   2200,   -25,    28,    10,   -864,  -236, 15812,  -864,  -236, 15812
   2206,   -19,    32,     9,   -932,  -292, 15772,  -932,  -292, 15772
   2212,   -17,    33,     9,   -868,  -260, 15716,  -868,  -260, 15716
   2223,   -11,    29,     8,   -936,  -228, 15716,  -936,  -228, 15716
   2226,    -6,    29,     9,   -948,  -144, 15732,  -948,  -144, 15732
   2234,    -4,    29,     7,   -972,  -188, 15808,  -972,  -188, 15808
   2238,    -4,    31,     8,  -1028,  -112, 15816, -1028,  -112, 15816
   2243,    -7,    34,     4,  -1036,   -96, 15780, -1036,   -96, 15780
   2252,   -21,    34,     1,   -908,  -216, 15676,  -908,  -216, 15676
   2277,   -38,    41,    -1,   -948,  -260, 15716,  -948,  -260, 15716
   2284,   -36,    41,    -1,   -996,  -228, 15700,  -996,  -228, 15700
   2287,   -32,    39,     0,   -996,  -228, 15700,  -996,  -228, 15700
   2297,   -27,    36,    -3,   -944,  -308, 15644,  -944,  -308, 15644
   2307,   -25,    31,    -1,   -968,  -288, 15656,  -968,  -288, 15656
   2317,   -21,    28,    -3,  -1048,  -304, 15688, -1048,  -304, 15688
   2320,   -21,    28,    -3,  -1108,  -356, 15700, -1108,  -356, 15700
   2327,   -27,    24,    -3,  -1116,  -280, 15712, -1116,  -280, 15712
   2336,   -23,    27,    -4,  -1020,  -308, 15676, -1020,  -308, 15676
   2347,   -18,    27,    -3,   -980,  -340, 15700,  -980,  -340, 15700
   2362,   -19,    25,     1,   -984,  -344, 15608,  -984,  -344, 15608
   2368,   -17,    24,     2,   -996,  -240, 15844,  -996,  -240, 15844
   2378,   -18,    23,     1,  -1044,  -256, 15744, -1044,  -256, 15744
   2382,   -19,    21,    -2,  -1048,  -192, 15792, -1048,  -192, 15792
   2386,   -17,    22,    -3,  -1000,  -188, 15700, -1000,  -188, 15700
   2391,   -14,    25,    -4,  -1036,  -188, 15788, -1036,  -188, 15788
   2397,   -18,    28,    -6,  -1092,  -256, 15704, -1092,  -256, 15704
   2401,   -17,    30,    -8,  -1020,  -212, 15844, -1020,  -212, 15844
   2416,   -22,    34,   -14,  -1016,  -340, 15596, -1016,  -340, 15596
   2422,   -22,    34,   -14,   -984,  -296, 15604,  -984,  -296, 15604
   2440,   -17,    29,    -9,  -1048,  -336, 15704, -1048,  -336, 15704
   2459,   -18,    28,    -9,  -1052,  -280, 15740, -1052,  -280, 15740
   2467,   -22,    28,    -7,  -1044,  -348, 15680, -1044,  -348, 15680
   2474,   -23,    32,    -8,  -1016,  -336, 15688, -1016,  -336, 15688
   2481,   -25,    33,    -8,  -1076,  -352, 15724, -1076,  -352, 15724
   2485,   -22,    31,    -6,  -1056,  -372, 15696, -1056,  -372, 15696
   2490,   -22,    31,    -6,  -1096,  -364, 15692, -1096,  -364, 15692
   2505,   -11,    34,    -5,  -1108,  -312, 15604, -1108,  -312, 15604
   2508,   -12,    33,    -3,  -1108,  -312, 15604, -1108,  -312, 15604
   2516,   -17,    34,     2,  -1136,  -124, 15700, -1136,  -124, 15700
   2520,   -17,    34,     2,  -1104,  -176, 15552, -1104,  -176, 15552
   2524,   -24,    35,     4,  -1104,  -176, 15552, -1104,  -176, 15552
   2527,   -38,    34,     6,  -1056,  -196, 15528, -1056,  -196, 15528
   2533,   -51,    35,     8,  -1020,  -240, 15628, -1020,  -240, 15628
   2542,   -66,    33,     9,  -1172,  -232, 15788, -1172,  -232, 15788
   2554,   -70,    31,    10,  -1072,  -280, 15924, -1072,  -280, 15924
   2558,   -63,    28,     7,  -1160,  -216, 15808, -1160,  -216, 15808
   2573,   -29,    31,    -2,  -1196,  -296, 15772, -1196,  -296, 15772
   2582,    -7,    34,    -9,  -1128,  -304, 15652, -1128,  -304, 15652
   2586,     6,    31,   -10,  -1124,  -328, 15756, -1124,  -328, 15756
   2604,    13,    23,    -5,   -956,  -400, 15568,  -956,  -400, 15568
   2616,   -11,    15,     4,  -1044,  -300, 15560, -1044,  -300, 15560
   2619,   -11,    15,     4,  -1072,  -284, 15704, -1072,  -284, 15704
   2627,   -24,    17,     6,  -1048,  -324, 15740, -1048,  -324, 15740
   2639,   -24,    19,     6,  -1004,  -284, 15708, -1004,  -284, 15708
   2653,   -17,    23,     2,   -992,  -396, 15716,  -992,  -396, 15716
   2662,    -7,    21,     1,   -888,  -372, 15656,  -888,  -372, 15656
   2669,     7,    22,     2,   -956,  -360, 15752,  -956,  -360, 15752
   2676,    40,    17,     1,   -944,  -364, 15728,  -944,  -364, 15728
   2684,    52,    14,     0,   -900,  -276, 15860,  -900,  -276, 15860
   2694,    69,    12,    -5,   -864,  -292, 15764,  -864,  -292, 15764
   2697,    81,    10,    -9,   -908,  -248, 15820,  -908,  -248, 15820
   2705,    93,    13,   -10,   -852,  -236, 15772,  -852,  -236, 15772
   2710,    97,    13,   -12,   -880,  -252, 15848,  -880,  -252, 15848
   2717,   113,    15,   -13,   -928,  -244, 15872,  -928,  -244, 15872
   2724,   141,    17,   -14,   -928,  -244, 15872,  -928,  -244, 15872
   2727,   186,    19,   -14,   -956,  -256, 15924,  -956,  -256, 15924
   2732,   232,    23,   -16,   -900,  -200, 15880,  -900,  -200, 15880
   2742,   322,    25,   -21,  -1028,    60, 16024, -1028,    60, 16024
   2755,   383,    26,   -30,   -944,   156, 15912,  -944,   156, 15912
   2758,   402,    30,   -35,  -1012,    68, 16108, -1012,    68, 16108
   2770,   437,    39,   -35,   -940,     0, 16156,  -940,     0, 16156
   2779,   522,    59,   -30,   -892,    80, 16256,  -892,    80, 16256
   2783,   579,    71,   -27,   -972,   124, 16432,  -972,   124, 16432
   2790,   629,    84,   -23,   -944,   176, 16200,  -944,   176, 16200
   2796,   695,   106,   -14,   -804,   216, 15980,  -804,   216, 15980
   2802,   728,   116,    -5,   -804,   216, 15980,  -804,   216, 15980
   2815,   785,   130,    11,   -724,   328, 15584,  -724,   328, 15584
   2826,   889,   132,    40,   -892,   656, 15460,  -892,   656, 15460
   2839,   957,   119,    51,   -956,  1032, 15444,  -956,  1032, 15444
   2841,   978,   112,    51,  -1008,  1224, 15588, -1008,  1224, 15588
   2849,  1001,   105,    50,   -928,  1512, 15676,  -928,  1512, 15676
   2857,  1121,    92,    30,  -1048,  1748, 15756, -1048,  1748, 15756
   2867,  1239,    85,    -8,  -1196,  2272, 15832, -1196,  2272, 15832
   2877,  1301,    82,   -55,  -1020,  2616, 15924, -1020,  2616, 15924
   2881,  1319,    79,   -82,  -1144,  2744, 15800, -1144,  2744, 15800
   2887,  1319,    77,  -101,  -1204,  3000, 15708, -1204,  3000, 15708
   2892,  1301,    74,  -118,  -1216,  3100, 15664, -1216,  3100, 15664
   2902,  1272,    80,  -152,  -1068,  3200, 15432, -1068,  3200, 15432
   2917,  1255,    90,  -189,   -976,  3172, 15324,  -976,  3172, 15324
   2928,  1270,    85,  -200,   -836,  3004, 15176,  -836,  3004, 15176
   2934,  1293,    74,  -200,   -880,  2996, 15160,  -880,  2996, 15160
   2939,  1308,    65,  -200,   -940,  3072, 14980,  -940,  3072, 14980
   2944,  1313,    47,  -195,   -940,  3072, 14980,  -940,  3072, 14980
   2946,  1315,    29,  -189,  -1000,  3216, 14940, -1000,  3216, 14940
   2953,  1316,    12,  -180,  -1260,  3680, 14820, -1260,  3680, 14820
   2966,  1344,   -37,  -149,  -1276,  3744, 14848, -1276,  3744, 14848
   2975,  1349,   -47,  -140,  -1176,  3888, 14816, -1176,  3888, 14816
   2981,  1383,   -70,  -127,  -1084,  4004, 14764, -1084,  4004, 14764
   2999,  1417,  -106,  -110,  -1068,  4372, 14688, -1068,  4372, 14688
   3005,  1456,  -122,  -103,  -1100,  4532, 14892, -1100,  4532, 14892
   3019,  1617,  -160,  -103,  -1296,  5048, 14908, -1296,  5048, 14908
   3022,  1636,  -173,  -111,  -1456,  5288, 14948, -1456,  5288, 14948
   3029,  1638,  -182,  -116,  -1536,  5672, 14828, -1536,  5672, 14828
   3039,  1645,  -191,  -136,  -1296,  5760, 14540, -1296,  5760, 14540
   3051,  1577,  -197,  -141,  -1220,  5928, 14316, -1220,  5928, 14316
   3054,  1577,  -197,  -141,  -1220,  5928, 14316, -1220,  5928, 14316
   3063,  1521,  -201,  -126,  -1036,  6072, 14292, -1036,  6072, 14292
   3066,  1498,  -207,  -118,  -1140,  6252, 14212, -1140,  6252, 14212
   3071,  1471,  -211,  -108,  -1244,  6268, 14048, -1244,  6268, 14048
   3086,  1433,  -217,   -89,  -1316,  6488, 14104, -1316,  6488, 14104
   3097,  1424,  -227,   -75,   -952,  6540, 14112,  -952,  6540, 14112
   3104,  1434,  -237,   -64,   -856,  6620, 14184,  -856,  6620, 14184
   3110,  1457,  -246,   -52,   -912,  6860, 14120,  -912,  6860, 14120
   3118,  1494,  -250,   -30,   -992,  7048, 14096,  -992,  7048, 14096
   3126,  1492,  -242,    -6,  -1064,  7248, 13832, -1064,  7248, 13832
   3141,  1437,  -212,    22,   -832,  7776, 13640,  -832,  7776, 13640
   3146,  1398,  -201,    30,   -836,  8004, 13524,  -836,  8004, 13524
   3153,  1365,  -191,    40,   -804,  8004, 13592,  -804,  8004, 13592
   3160,  1354,  -178,    46,   -660,  8192, 13252,  -660,  8192, 13252
   3164,  1358,  -168,    53,   -660,  8192, 13252,  -660,  8192, 13252
   3171,  1345,  -146,    66,   -748,  8504, 13016,  -748,  8504, 13016
   3178,  1327,  -134,    71,   -828,  8800, 12808,  -828,  8800, 12808
   3189,  1232,  -120,    85,   -820,  8980, 12804,  -820,  8980, 12804
   3199,  1094,   -99,    99,   -696,  8876, 12572,  -696,  8876, 12572
   3206,   987,   -85,   116,   -432,  8668, 12700,  -432,  8668, 12700
   3210,   987,   -85,   116,   -324,  8616, 12880,  -324,  8616, 12880
   3219,  1041,   -94,   119,   -344,  8788, 12940,  -344,  8788, 12940
   3235,  1321,  -101,    96,   -612, 10016, 12780,  -612, 10016, 12780
   3241,  1414,   -98,    74,   -548, 10156, 12500,  -548, 10156, 12500
   3247,  1421,   -96,    67,   -412, 10224, 12304,  -412, 10224, 12304
   3254,  1406,   -90,    64,   -264, 10200, 12236,  -264, 10200, 12236
